,index,Scotland,East Anglian Region,London Region,South Region,North Western Region,West Midlands Region,South West Region,East Midlands Region,South East Region,Wales,Yorkshire Region,North Region,Ireland,id_student,code_module,module_domain,module_presentation_length,term,year,num_of_prev_attempts,final_result,date_registration,disability,gender,age_band,highest_education,imd_band,studied_credits,b4_sum_clicks,half_sum_clicks,std_half_score
28010,31620,1,0,0,0,0,0,0,0,0,0,0,0,0,2518880,4,1,268,0,0,0,0,-81.0,0,0,1,3,1.0,60,0.0,0.0,0.0
28011,31621,0,0,0,1,0,0,0,0,0,0,0,0,0,2519138,5,1,269,0,1,0,1,-122.0,0,0,1,2,7.0,90,14.0,2645.0,120.5
28012,31622,0,0,0,0,0,0,1,0,0,0,0,0,0,2519622,3,1,241,1,1,1,0,-100.0,0,1,1,1,4.0,60,329.0,1559.0,53.2916666666667
28013,31624,0,0,0,0,0,0,0,0,0,0,1,0,0,2520067,4,1,241,1,1,0,0,-57.0,1,1,0,2,0.0,180,71.0,570.0,57.7222222222222
28014,31625,1,0,0,0,0,0,0,0,0,0,0,0,0,2520290,1,0,262,0,1,0,1,-22.0,0,1,1,2,3.0,60,104.0,1528.0,63.3333333333333
28015,31626,0,0,0,0,0,0,1,0,0,0,0,0,0,2520539,2,1,269,0,1,0,1,-38.0,0,0,1,2,5.0,110,127.0,1169.0,80.35
28016,31627,0,0,0,0,0,0,0,0,0,0,0,0,1,2520649,1,0,262,0,1,0,1,5.0,0,1,1,1,8.0,60,0.0,356.0,57.3333333333333
28017,31628,0,0,0,0,0,0,0,0,0,0,1,0,0,2520868,3,1,261,0,0,0,1,-204.0,0,1,0,1,8.0,120,177.0,498.0,66.4166666666667
28018,31629,0,0,1,0,0,0,0,0,0,0,0,0,0,2521459,0,0,268,0,0,0,1,-158.0,0,1,0,1,1.0,60,13.0,436.0,54.2
28019,31630,0,0,0,0,0,0,0,1,0,0,0,0,0,2521574,5,1,269,0,1,0,0,-88.0,0,0,0,1,3.0,150,0.0,0.0,0.0
28020,31631,0,1,0,0,0,0,0,0,0,0,0,0,0,2521655,5,1,240,1,0,0,1,-90.0,1,0,0,2,1.0,60,583.0,5494.0,131.5
28021,31632,0,0,0,0,0,0,0,0,0,0,1,0,0,2521745,1,0,240,1,0,0,0,-22.0,0,1,0,1,0.0,60,1.0,99.0,48.9302325581395
28022,31633,0,0,1,0,0,0,0,0,0,0,0,0,0,2521837,3,1,241,1,1,0,0,-66.0,0,1,1,2,2.0,60,0.0,0.0,0.0
28023,31634,0,0,0,1,0,0,0,0,0,0,0,0,0,2521865,0,0,269,0,1,0,1,-50.0,1,1,1,2,5.0,60,319.0,2582.0,66.2
28024,31635,1,0,0,0,0,0,0,0,0,0,0,0,0,2522093,1,0,240,1,0,0,1,-219.0,0,1,0,3,7.0,120,16.0,3762.0,64.1627906976744
28025,31636,0,0,0,1,0,0,0,0,0,0,0,0,0,2522312,1,0,268,0,0,0,0,-88.0,0,0,1,1,9.0,60,0.0,0.0,0.0
28026,31637,1,0,0,0,0,0,0,0,0,0,0,0,0,2522335,5,1,240,1,0,1,1,-18.0,0,0,0,2,8.0,60,7.0,422.0,92.0
28027,31638,0,0,0,0,0,0,1,0,0,0,0,0,0,2522927,0,0,269,0,1,0,1,-140.0,0,1,1,2,6.0,60,961.0,2102.0,68.0
28028,31639,1,0,0,0,0,0,0,0,0,0,0,0,0,2522932,2,1,241,1,1,0,0,-151.0,0,1,0,3,2.0,150,366.0,1439.0,28.95
28029,31640,1,0,0,0,0,0,0,0,0,0,0,0,0,2522932,2,1,269,0,1,1,0,-28.0,0,1,0,3,2.0,210,9.0,322.0,19.125
28030,31641,1,0,0,0,0,0,0,0,0,0,0,0,0,2522932,3,1,261,0,0,0,0,-39.0,0,1,0,3,2.0,90,556.0,2121.0,55.0416666666667
28031,31642,0,0,0,0,0,0,0,0,0,0,0,1,0,2523035,5,1,268,0,0,0,1,-80.0,0,0,1,2,0.0,90,13.0,782.0,68.6666666666667
28032,31643,0,0,0,0,0,0,0,1,0,0,0,0,0,2523146,3,1,240,1,0,0,0,-22.0,0,0,0,2,8.0,60,33.0,544.0,60.4824561403509
28033,31644,0,0,0,0,0,0,0,1,0,0,0,0,0,2523146,3,1,241,1,1,2,0,-28.0,0,0,1,2,8.0,120,0.0,0.0,0.0
28034,31645,0,0,0,0,0,1,0,0,0,0,0,0,0,2523350,1,0,234,1,1,0,1,-41.0,0,1,1,3,9.0,60,80.0,505.0,82.3488372093023
28035,31646,0,0,1,0,0,0,0,0,0,0,0,0,0,2523430,1,0,234,1,1,0,0,-35.0,0,1,0,2,3.0,60,19.0,312.0,86.0697674418605
28036,31647,0,0,0,0,1,0,0,0,0,0,0,0,0,2523736,0,0,268,0,0,0,1,-46.0,0,0,2,2,2.0,120,41.0,305.0,62.0
28037,31648,0,0,1,0,0,0,0,0,0,0,0,0,0,2523751,5,1,268,0,0,0,0,-29.0,0,0,1,2,8.0,60,0.0,701.0,46.6666666666667
28038,31649,0,0,0,0,0,0,0,0,0,0,1,0,0,2523915,5,1,241,1,1,1,1,-27.0,0,0,0,3,4.0,120,21.0,292.0,71.0
28039,31650,0,1,0,0,0,0,0,0,0,0,0,0,0,2523989,1,0,234,1,1,0,1,-11.0,0,1,0,1,5.0,120,0.0,69.0,40.5348837209302
28040,31651,0,1,0,0,0,0,0,0,0,0,0,0,0,2524127,1,0,240,1,0,2,1,-45.0,0,1,0,1,1.0,120,0.0,132.0,56.4651162790698
28041,31652,0,0,1,0,0,0,0,0,0,0,0,0,0,2524295,1,0,234,1,1,0,1,-57.0,0,1,1,3,5.0,60,0.0,29.0,62.4186046511628
28042,31653,0,0,0,0,0,0,0,0,1,0,0,0,0,2524572,2,1,241,1,1,0,0,-74.0,1,0,1,2,6.0,90,0.0,0.0,0.0
28043,31654,0,0,0,0,0,0,0,0,1,0,0,0,0,2524572,5,1,268,0,0,0,0,-46.0,1,0,1,2,6.0,90,178.0,1576.0,23.6666666666667
28044,31655,0,0,1,0,0,0,0,0,0,0,0,0,0,2524794,5,1,241,1,1,0,0,-65.0,0,1,1,3,0.0,60,0.0,0.0,0.0
28045,31656,1,0,0,0,0,0,0,0,0,0,0,0,0,2524969,3,1,262,0,1,0,0,-45.0,0,1,0,2,3.0,120,0.0,0.0,0.0
28046,31657,0,0,0,1,0,0,0,0,0,0,0,0,0,2525062,5,1,240,1,0,0,1,-71.0,0,0,0,1,9.0,60,69.0,1626.0,141.0
28047,31658,0,1,0,0,0,0,0,0,0,0,0,0,0,2525633,5,1,241,1,1,0,0,-106.0,1,1,0,2,6.0,60,0.0,328.0,22.0
28048,31659,0,0,0,1,0,0,0,0,0,0,0,0,0,2525964,3,1,262,0,1,0,1,-39.0,0,0,0,2,4.0,60,26.0,888.0,83.6
28049,31660,1,0,0,0,0,0,0,0,0,0,0,0,0,2526483,3,1,240,1,0,0,0,-14.0,1,0,1,1,2.0,60,0.0,0.0,0.0
28050,31662,1,0,0,0,0,0,0,0,0,0,0,0,0,2526493,2,1,241,1,1,0,1,-25.0,0,1,1,2,0.0,60,195.0,981.0,94.0
28051,31663,0,0,1,0,0,0,0,0,0,0,0,0,0,2526537,5,1,268,0,0,0,0,-30.0,0,1,1,1,1.0,60,30.0,1355.0,17.3333333333333
28052,31664,0,0,0,0,0,0,1,0,0,0,0,0,0,2526784,1,0,234,1,1,0,1,-28.0,0,1,0,1,2.0,60,31.0,588.0,87.1162790697674
28053,31665,0,0,0,0,0,0,0,1,0,0,0,0,0,2527066,3,1,262,0,1,1,1,-133.0,0,0,0,3,1.0,60,187.0,643.0,87.0
28054,31666,1,0,0,0,0,0,0,0,0,0,0,0,0,2527077,3,1,241,1,1,0,0,-36.0,0,1,1,3,6.0,60,293.0,887.0,14.3333333333333
28055,31667,0,0,0,0,0,1,0,0,0,0,0,0,0,2528352,1,0,240,1,0,1,0,-81.0,0,1,0,1,1.0,60,0.0,0.0,0.0
28056,31668,0,0,0,0,0,1,0,0,0,0,0,0,0,2528352,1,0,268,0,0,2,0,-128.0,0,1,0,1,1.0,60,0.0,105.0,41.4354838709677
28057,31669,0,0,0,0,1,0,0,0,0,0,0,0,0,2528966,1,0,240,1,0,1,1,-74.0,1,1,1,2,1.0,120,0.0,327.0,63.4651162790698
28058,31670,0,0,0,0,0,0,0,1,0,0,0,0,0,2529052,5,1,269,0,1,0,0,-3.0,0,1,0,1,3.0,90,4.0,319.0,36.5
28059,31671,0,0,0,0,1,0,0,0,0,0,0,0,0,2529279,0,0,268,0,0,0,1,-67.0,0,1,1,3,6.0,60,154.0,712.0,76.2
28060,31672,0,0,1,0,0,0,0,0,0,0,0,0,0,2529306,1,0,268,0,0,1,0,-36.0,0,1,0,0,5.0,60,1.0,194.0,59.6290322580645
28061,31673,0,0,0,0,0,1,0,0,0,0,0,0,0,2529419,5,1,269,0,1,0,1,-129.0,0,0,0,1,0.0,60,26.0,1961.0,80.5
28062,31674,0,0,0,0,0,0,0,0,0,1,0,0,0,2529663,2,1,241,1,1,0,1,-117.0,0,1,1,2,4.0,30,0.0,217.0,20.075
28063,31675,0,0,0,0,0,0,0,1,0,0,0,0,0,2530976,5,1,269,0,1,0,1,-123.0,0,0,1,3,2.0,90,55.0,1046.0,71.5
28064,31676,0,0,1,0,0,0,0,0,0,0,0,0,0,2530985,2,1,241,1,1,0,0,-312.0,0,0,0,3,5.0,30,0.0,0.0,0.0
28065,31677,0,1,0,0,0,0,0,0,0,0,0,0,0,2531031,1,0,240,1,0,0,1,-21.0,0,1,1,1,1.0,120,213.0,632.0,39.8372093023256
28066,31678,0,0,0,0,1,0,0,0,0,0,0,0,0,2531298,3,1,240,1,0,0,0,-25.0,0,1,1,2,0.0,120,0.0,260.0,30.640350877193
28067,31679,0,1,0,0,0,0,0,0,0,0,0,0,0,2532302,0,0,268,0,0,0,1,-65.0,0,1,0,2,8.0,60,42.0,344.0,68.2
28068,31680,0,0,0,1,0,0,0,0,0,0,0,0,0,2532320,5,1,240,1,0,0,1,-44.0,0,0,0,2,3.0,60,2809.0,6900.0,80.5
28069,31681,0,0,0,1,0,0,0,0,0,0,0,0,0,2532322,3,1,240,1,0,0,1,-25.0,1,0,1,2,9.0,90,9.0,247.0,65.4561403508772
28070,31682,0,1,0,0,0,0,0,0,0,0,0,0,0,2532323,5,1,240,1,0,1,1,-123.0,0,0,1,2,4.0,150,45.0,1160.0,65.0
28071,31683,0,0,0,0,0,0,1,0,0,0,0,0,0,2532643,1,0,234,1,1,0,0,-15.0,0,1,1,2,4.0,60,49.0,224.0,40.0697674418605
28072,31684,1,0,0,0,0,0,0,0,0,0,0,0,0,2532647,1,0,268,0,0,0,0,-25.0,0,1,0,1,4.0,60,8.0,131.0,65.2258064516129
28073,31685,0,0,0,0,0,0,0,0,0,0,0,0,1,2532652,5,1,240,1,0,0,0,-27.0,0,0,0,2,3.0,60,0.0,0.0,0.0
28074,31686,0,0,0,0,0,0,0,0,0,0,1,0,0,2532785,5,1,241,1,1,0,1,-72.0,0,1,0,2,4.0,60,52.0,2466.0,85.5
28075,31687,0,0,0,0,0,0,0,0,0,0,0,0,1,2532840,5,1,240,1,0,1,0,-59.0,0,0,1,2,7.0,120,18.0,787.0,32.0
28076,31689,0,0,0,1,0,0,0,0,0,0,0,0,0,2533297,3,1,241,1,1,1,0,-17.0,0,0,1,3,9.0,60,13.0,389.0,44.6666666666667
28077,31690,0,0,0,1,0,0,0,0,0,0,0,0,0,2533383,4,1,269,0,1,0,1,-15.0,0,0,1,3,6.0,30,87.0,739.0,89.4444444444444
28078,31691,0,0,0,0,0,0,1,0,0,0,0,0,0,2533391,1,0,234,1,1,0,1,-81.0,0,0,1,1,7.0,60,119.0,1005.0,132.558139534884
28079,31693,0,0,0,0,0,0,0,0,1,0,0,0,0,2533504,5,1,240,1,0,1,1,-79.0,0,0,1,3,9.0,120,254.0,3507.0,96.5
28080,31694,0,0,0,0,0,0,0,1,0,0,0,0,0,2533590,3,1,241,1,1,0,0,-89.0,0,0,0,2,8.0,60,0.0,0.0,0.0
28081,31695,0,0,0,0,0,0,0,0,0,1,0,0,0,2533609,3,1,262,0,1,0,0,-64.0,0,0,1,3,1.0,60,0.0,237.0,91.6
28082,31696,0,0,0,0,0,0,1,0,0,0,0,0,0,2533650,2,1,269,0,1,0,0,-14.0,0,1,0,1,6.0,60,0.0,111.0,29.0
28083,31697,0,0,0,0,0,1,0,0,0,0,0,0,0,2534033,1,0,240,1,0,1,0,-100.0,1,0,0,2,7.0,60,0.0,0.0,0.0
28084,31698,0,0,0,0,0,0,0,0,1,0,0,0,0,2534165,5,1,268,0,0,1,1,-25.0,0,0,1,3,9.0,120,42.0,3058.0,70.6666666666667
28085,31699,0,0,0,0,0,0,0,0,0,1,0,0,0,2534954,1,0,234,1,1,3,1,-49.0,1,1,1,1,0.0,60,48.0,2734.0,109.790697674419
28086,31700,1,0,0,0,0,0,0,0,0,0,0,0,0,2535160,5,1,269,0,1,0,0,-88.0,0,1,1,2,5.0,60,0.0,0.0,0.0
28087,31702,0,0,0,0,0,1,0,0,0,0,0,0,0,2535666,4,1,269,0,1,0,1,-64.0,0,0,1,1,5.0,60,68.0,3189.0,48.0555555555556
28088,31703,0,0,0,0,0,0,0,0,0,0,1,0,0,2535788,1,0,240,1,0,2,0,-16.0,0,1,1,2,1.0,60,410.0,1089.0,9.88372093023256
28089,31704,0,0,0,0,0,0,1,0,0,0,0,0,0,2536214,3,1,240,1,0,1,0,-127.0,1,1,0,1,5.0,120,15.0,371.0,12.5263157894737
28090,31705,0,0,0,1,0,0,0,0,0,0,0,0,0,2536991,0,0,268,0,0,0,1,-87.0,0,0,2,3,9.0,60,61.0,603.0,75.2
28091,31706,0,0,1,0,0,0,0,0,0,0,0,0,0,2537695,3,1,240,1,0,0,1,-30.0,0,0,0,3,2.0,60,98.0,675.0,94.3771929824561
28092,31707,0,0,0,0,0,1,0,0,0,0,0,0,0,2537777,5,1,269,0,1,1,0,-84.0,1,0,0,1,1.0,120,246.0,1478.0,44.5
28093,31708,0,0,0,1,0,0,0,0,0,0,0,0,0,2537898,4,1,268,0,0,0,1,-29.0,0,0,1,1,9.0,30,32.0,552.0,79.6666666666667
28094,31709,0,1,0,0,0,0,0,0,0,0,0,0,0,2537934,1,0,262,0,1,0,0,-38.0,0,0,2,3,9.0,120,1.0,155.0,66.0
28095,31710,0,0,0,0,0,0,0,1,0,0,0,0,0,2538123,1,0,234,1,1,0,0,-52.0,0,1,0,1,0.0,60,0.0,84.0,8.72093023255814
28096,31711,0,0,0,1,0,0,0,0,0,0,0,0,0,2538792,4,1,269,0,1,0,1,-15.0,1,0,0,2,5.0,60,2.0,580.0,89.4444444444444
28097,31712,1,0,0,0,0,0,0,0,0,0,0,0,0,2539092,3,1,261,0,0,1,0,-45.0,0,0,0,1,1.0,60,0.0,0.0,0.0
28098,31713,0,0,1,0,0,0,0,0,0,0,0,0,0,2539641,1,0,234,1,1,0,1,-59.0,0,0,0,1,1.0,120,23.0,80.0,71.2093023255814
28099,31714,0,0,0,0,0,0,1,0,0,0,0,0,0,2539666,5,1,268,0,0,0,0,-32.0,1,0,0,1,1.0,60,0.0,0.0,0.0
28100,31715,0,0,0,0,1,0,0,0,0,0,0,0,0,2539817,1,0,268,0,0,1,0,-28.0,0,0,1,1,0.0,60,0.0,0.0,0.0
28101,31716,0,0,0,0,0,0,1,0,0,0,0,0,0,2539858,1,0,268,0,0,0,1,-31.0,0,0,1,2,2.0,180,72.0,1849.0,82.3548387096774
28102,31717,0,0,0,0,0,0,0,1,0,0,0,0,0,2540168,0,0,269,0,1,0,0,-46.0,0,1,1,3,7.0,60,256.0,504.0,27.6
28103,31718,0,0,0,1,0,0,0,0,0,0,0,0,0,2540195,3,1,261,0,0,1,0,-65.0,0,0,0,3,9.0,90,38.0,564.0,36.7083333333333
28104,31720,0,0,0,0,1,0,0,0,0,0,0,0,0,2540362,1,0,240,1,0,0,0,-52.0,0,1,1,3,5.0,120,16.0,245.0,71.3488372093023
28105,31721,0,0,0,0,0,0,0,1,0,0,0,0,0,2540424,5,1,268,0,0,0,0,-90.0,0,0,0,2,3.0,120,0.0,115.0,10.6666666666667
28106,31722,0,0,0,0,0,0,0,1,0,0,0,0,0,2540424,5,1,241,1,1,1,0,-22.0,0,0,0,2,3.0,120,3.0,155.0,10.5
28107,31724,0,0,0,1,0,0,0,0,0,0,0,0,0,2540724,1,0,268,0,0,1,1,-65.0,0,0,1,3,4.0,180,57.0,828.0,82.8225806451613
28108,31725,0,0,0,0,0,1,0,0,0,0,0,0,0,2540746,1,0,240,1,0,0,0,-22.0,0,1,0,1,1.0,60,0.0,0.0,0.0
28109,31726,0,0,0,0,1,0,0,0,0,0,0,0,0,2540871,5,1,269,0,1,0,0,-150.0,0,0,0,1,0.0,60,100.0,1919.0,60.5
28110,31727,0,0,0,0,1,0,0,0,0,0,0,0,0,2540922,3,1,240,1,0,3,1,-22.0,0,0,0,2,2.0,120,71.0,553.0,64.6578947368421
28111,31728,0,0,0,1,0,0,0,0,0,0,0,0,0,2541120,1,0,240,1,0,0,1,-30.0,0,1,1,2,3.0,60,0.0,352.0,81.6511627906977
28112,31729,0,0,0,0,0,0,0,1,0,0,0,0,0,2541388,1,0,234,1,1,0,1,-52.0,0,1,0,1,6.0,60,0.0,876.0,85.0232558139535
28113,31730,0,0,0,0,0,0,0,0,0,1,0,0,0,2541992,4,1,268,0,0,0,0,-30.0,0,0,0,1,3.0,60,0.0,0.0,0.0
28114,31731,1,0,0,0,0,0,0,0,0,0,0,0,0,2542116,3,1,262,0,1,0,1,-99.0,0,0,1,3,0.0,60,140.0,840.0,92.0
28115,31732,0,0,0,0,0,0,1,0,0,0,0,0,0,2542182,4,1,269,0,1,0,1,-9.0,0,0,0,2,2.0,60,14.0,541.0,88.7777777777778
28116,31733,0,0,0,0,0,0,0,0,0,0,1,0,0,2542209,5,1,269,0,1,0,0,-155.0,0,0,1,1,3.0,150,211.0,2257.0,111.0
28117,31735,0,0,1,0,0,0,0,0,0,0,0,0,0,2542310,1,0,262,0,1,2,0,-99.0,0,1,0,1,4.0,60,42.0,85.0,0.0
28118,31737,0,0,0,0,0,0,0,1,0,0,0,0,0,2542431,5,1,268,0,0,0,1,-29.0,0,0,0,2,3.0,90,13.0,431.0,82.0
28119,31738,0,0,0,0,0,0,1,0,0,0,0,0,0,2542645,4,1,268,0,0,0,0,-66.0,0,0,0,2,2.0,30,33.0,370.0,51.7222222222222
28120,31739,0,0,0,0,0,1,0,0,0,0,0,0,0,2542724,0,0,268,0,0,0,0,-59.0,0,1,0,1,4.0,60,0.0,0.0,0.0
28121,31740,0,0,0,0,0,0,0,0,0,1,0,0,0,2542803,3,1,261,0,0,0,0,-36.0,0,0,0,2,3.0,60,72.0,257.0,81.1666666666667
28122,31741,0,0,0,0,0,0,0,0,0,1,0,0,0,2542803,3,1,262,0,1,1,0,-94.0,0,0,1,2,3.0,60,0.0,0.0,0.0
28123,31742,0,0,0,0,0,0,0,0,0,0,1,0,0,2543208,5,1,268,0,0,0,1,-29.0,0,0,0,1,1.0,60,80.0,2049.0,80.0
28124,31743,0,0,0,1,0,0,0,0,0,0,0,0,0,2543267,3,1,240,1,0,0,0,-45.0,0,0,1,1,4.0,60,10.0,1850.0,18.0877192982456
28125,31744,0,0,0,0,1,0,0,0,0,0,0,0,0,2543600,3,1,240,1,0,1,1,-128.0,1,0,1,1,4.0,120,61.0,1076.0,74.859649122807
28126,31745,0,0,0,0,0,0,0,0,0,0,1,0,0,2543637,5,1,241,1,1,0,0,-137.0,0,0,0,1,0.0,60,65.0,496.0,40.5
28127,31746,0,0,0,0,0,0,0,0,0,1,0,0,0,2544448,1,0,268,0,0,0,0,-30.0,0,1,0,1,0.0,60,16.0,396.0,33.8064516129032
28128,31747,0,0,0,1,0,0,0,0,0,0,0,0,0,2544643,5,1,269,0,1,0,1,-34.0,0,1,0,2,5.0,120,48.0,3513.0,87.5
28129,31748,0,0,1,0,0,0,0,0,0,0,0,0,0,2544678,3,1,241,1,1,0,0,-78.0,1,0,0,1,7.0,60,0.0,0.0,0.0
28130,31749,0,0,1,0,0,0,0,0,0,0,0,0,0,2544678,3,1,262,0,1,1,0,-112.0,1,0,0,1,7.0,60,58.0,90.0,9.6
28131,31750,0,0,0,0,0,0,1,0,0,0,0,0,0,2544766,5,1,269,0,1,0,1,-23.0,0,0,1,3,9.0,60,27.0,395.0,56.5
28132,31751,0,1,0,0,0,0,0,0,0,0,0,0,0,2545047,1,0,262,0,1,0,1,-17.0,0,1,0,2,7.0,120,21.0,986.0,69.6666666666667
28133,31752,0,0,0,0,1,0,0,0,0,0,0,0,0,2545113,2,1,241,1,1,0,1,-122.0,0,0,1,2,7.0,30,247.0,1405.0,92.675
28134,31753,0,0,0,0,1,0,0,0,0,0,0,0,0,2545113,3,1,240,1,0,1,0,-25.0,0,0,1,2,7.0,60,124.0,1004.0,56.359649122807
28135,31754,0,0,0,0,0,0,0,0,0,0,1,0,0,2545413,3,1,241,1,1,0,0,-21.0,0,0,1,3,4.0,60,80.0,300.0,13.9583333333333
28136,31755,0,0,0,0,1,0,0,0,0,0,0,0,0,2545488,1,0,268,0,0,1,0,-91.0,0,1,1,1,2.0,60,119.0,345.0,4.43548387096774
28137,31756,0,0,0,0,0,0,0,1,0,0,0,0,0,2545629,5,1,241,1,1,0,1,-114.0,1,1,0,2,0.0,60,142.0,277.0,66.0
28138,31757,0,0,0,0,0,0,1,0,0,0,0,0,0,2545923,5,1,268,0,0,0,1,-165.0,0,0,1,3,4.0,90,339.0,3086.0,86.0
28139,31760,1,0,0,0,0,0,0,0,0,0,0,0,0,2546445,0,0,269,0,1,0,0,-30.0,0,0,2,3,8.0,60,518.0,1854.0,14.6
28140,31761,0,0,0,0,0,1,0,0,0,0,0,0,0,2546595,3,1,262,0,1,0,0,-157.0,0,0,0,1,3.0,60,0.0,0.0,0.0
28141,31763,0,0,0,0,1,0,0,0,0,0,0,0,0,2546792,3,1,240,1,0,0,0,-30.0,0,0,0,1,2.0,60,0.0,0.0,0.0
28142,31764,0,0,0,0,1,0,0,0,0,0,0,0,0,2546792,3,1,261,0,0,1,0,-37.0,0,0,0,1,2.0,90,91.0,180.0,3.16666666666667
28143,31765,0,0,0,0,0,0,0,0,0,1,0,0,0,2546976,3,1,261,0,0,0,0,-113.0,0,0,1,3,1.0,60,6.0,148.0,17.3333333333333
28144,31766,0,0,0,0,1,0,0,0,0,0,0,0,0,2547032,3,1,261,0,0,1,0,-58.0,0,1,0,2,0.0,60,0.0,181.0,23.7916666666667
28145,31767,0,0,1,0,0,0,0,0,0,0,0,0,0,2547321,3,1,240,1,0,0,1,-115.0,0,1,0,1,2.0,60,28.0,491.0,76.3684210526316
28146,31768,0,0,0,0,0,0,0,0,1,0,0,0,0,2547402,3,1,240,1,0,2,1,-24.0,1,0,0,1,5.0,180,2.0,530.0,61.7719298245614
28147,31769,1,0,0,0,0,0,0,0,0,0,0,0,0,2548055,5,1,268,0,0,0,1,-32.0,0,0,1,1,8.0,60,35.0,3299.0,91.6666666666667
28148,31770,0,0,1,0,0,0,0,0,0,0,0,0,0,2548877,2,1,241,1,1,0,1,-22.0,0,0,0,3,0.0,30,232.0,2526.0,61.55
28149,31772,1,0,0,0,0,0,0,0,0,0,0,0,0,2549939,3,1,240,1,0,0,1,-71.0,0,1,1,3,9.0,60,9.0,1022.0,88.0087719298246
28150,31773,0,0,0,0,1,0,0,0,0,0,0,0,0,2550054,3,1,261,0,0,0,0,-100.0,0,1,1,3,5.0,60,157.0,837.0,58.5833333333333
28151,31775,0,0,0,0,0,0,0,0,0,1,0,0,0,2550290,1,0,268,0,0,0,0,-58.0,0,1,0,2,1.0,120,1.0,234.0,35.6612903225806
28152,31776,0,0,0,0,0,0,0,0,1,0,0,0,0,2550534,5,1,269,0,1,0,0,-25.0,0,0,0,2,6.0,60,84.0,1216.0,87.0
28153,31777,0,0,0,0,0,0,1,0,0,0,0,0,0,2550946,3,1,241,1,1,0,1,-17.0,0,1,1,1,1.0,60,50.0,253.0,87.875
28154,31778,0,0,0,0,0,0,0,0,0,1,0,0,0,2550960,4,1,269,0,1,0,1,-13.0,0,1,1,2,9.0,30,30.0,947.0,46.5
28155,31779,0,0,0,1,0,0,0,0,0,0,0,0,0,2551220,0,0,268,0,0,0,1,-94.0,0,1,0,1,9.0,60,113.0,498.0,63.8
28156,31780,0,0,0,0,0,0,0,0,1,0,0,0,0,2551797,0,0,269,0,1,0,1,-46.0,0,1,0,2,8.0,60,223.0,274.0,58.4
28157,31781,0,0,0,0,0,0,0,0,1,0,0,0,0,2551932,0,0,269,0,1,0,0,-38.0,0,0,0,1,5.0,60,28.0,453.0,28.0
28158,31782,0,0,0,0,0,0,0,0,1,0,0,0,0,2552412,2,1,269,0,1,0,0,-123.0,0,1,1,2,9.0,30,13.0,1590.0,18.075
28159,31783,0,0,0,1,0,0,0,0,0,0,0,0,0,2552472,0,0,268,0,0,0,0,-38.0,0,1,1,3,8.0,120,2.0,490.0,30.4
28160,31784,1,0,0,0,0,0,0,0,0,0,0,0,0,2552672,3,1,261,0,0,1,1,-29.0,1,1,1,3,5.0,60,249.0,2410.0,82.2916666666667
28161,31785,0,0,0,0,0,0,0,0,1,0,0,0,0,2552708,1,0,262,0,1,1,1,-71.0,0,0,1,1,4.0,60,28.0,189.0,76.6666666666667
28162,31786,1,0,0,0,0,0,0,0,0,0,0,0,0,2552831,5,1,240,1,0,1,0,-92.0,0,0,0,3,0.0,180,127.0,952.0,39.5
28163,31787,0,0,1,0,0,0,0,0,0,0,0,0,0,2553363,5,1,240,1,0,0,1,-51.0,0,0,1,3,5.0,60,204.0,2480.0,85.5
28164,31788,0,0,0,0,1,0,0,0,0,0,0,0,0,2553749,1,0,240,1,0,1,0,-42.0,0,1,1,0,0.0,60,24.0,1157.0,79.9302325581395
28165,31789,0,0,0,0,0,0,0,1,0,0,0,0,0,2553890,1,0,268,0,0,0,1,-53.0,0,1,0,1,7.0,60,94.0,581.0,71.7096774193548
28166,31790,0,0,0,0,0,0,0,1,0,0,0,0,0,2554047,4,1,241,1,1,0,0,-24.0,0,0,0,2,3.0,60,0.0,0.0,0.0
28167,31791,0,0,0,0,0,0,0,1,0,0,0,0,0,2554464,1,0,234,1,1,0,0,-100.0,0,1,0,1,4.0,60,0.0,0.0,0.0
28168,31792,0,0,0,0,0,0,0,0,0,1,0,0,0,2554552,5,1,241,1,1,0,1,-24.0,0,1,0,2,3.0,60,80.0,531.0,69.5
28169,31793,0,0,0,1,0,0,0,0,0,0,0,0,0,2554973,2,1,269,0,1,0,0,-98.0,0,0,1,1,4.0,90,0.0,0.0,0.0
28170,31794,0,0,0,1,0,0,0,0,0,0,0,0,0,2554973,3,1,240,1,0,0,0,-24.0,0,0,1,1,4.0,60,61.0,834.0,30.3771929824561
28171,31795,0,0,0,1,0,0,0,0,0,0,0,0,0,2554973,3,1,261,0,0,1,0,-87.0,0,0,1,1,4.0,60,56.0,297.0,35.5
28172,31797,0,0,0,0,0,0,0,0,0,0,1,0,0,2555225,5,1,268,0,0,0,1,-101.0,0,0,0,2,7.0,60,20.0,2305.0,76.6666666666667
28173,31798,0,0,0,1,0,0,0,0,0,0,0,0,0,2555340,0,0,268,0,0,0,1,-67.0,0,1,1,3,9.0,60,234.0,2556.0,76.8
28174,31799,0,0,0,1,0,0,0,0,0,0,0,0,0,2555596,2,1,241,1,1,0,0,-29.0,0,0,0,2,3.0,90,43.0,533.0,69.7
28175,31800,0,0,0,1,0,0,0,0,0,0,0,0,0,2555596,2,1,269,0,1,1,0,-23.0,0,0,0,2,3.0,30,8.0,171.0,32.45
